Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,timestamp,source_ip
50474,6,2/16/2018 1:48,4252857,5,3,935,312,935,0,187,418.1447118,312,0,104,180.133284,293.2146555,1.881088407,607551,1562271.032,4150196,4,4252857,1063214.25,2058173.63,4150203,33,66866,33433,18216.4849,46314,20552,0,0,0,0,168,104,1.175680254,0.705408153,0,935,138.5555556,315.9885722,99848.77778,0,0,0,0,1,0,0,0,0,155.875,187,104,0,0,0,0,0,0,5,935,3,312,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,33326,2,0,0,0,0,0,0,0,0,0,0,0,0,60.0132029,33326,0,33326,33326,33326,33326,0,33326,33326,0,0,0,0,0,0,0,0,0,64,0,60.0132029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,755,2,0,0,0,0,0,0,0,0,0,0,0,0,2649.006623,755,0,755,755,755,755,0,755,755,0,0,0,0,0,0,0,0,0,64,0,2649.006623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
21,6,2/16/2018 10:18,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,35132,2,0,0,0,0,0,0,0,0,0,0,0,0,56.92815667,35132,0,35132,35132,35132,35132,0,35132,35132,0,0,0,0,0,0,0,0,0,64,0,56.92815667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
56766,6,2/16/2018 1:46,4418106,5,3,935,335,935,0,187,418.1447118,335,0,111.6666667,193.4123402,287.4534925,1.810730662,631158,1600217.146,4258620,7,4418106,1104526.5,2103403.84,4258627,24,125656,62828,88385.51922,125326,330,0,0,0,0,168,104,1.1317066630000001,0.679023998,0,935,141.1111111,317.6552551,100904.8611,0,0,0,0,1,0,0,0,0,158.75,187,111.6666667,0,0,0,0,0,0,5,935,3,335,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
51128,6,2/16/2018 1:46,4313511,5,3,935,395,935,0,187,418.1447118,395,0,131.6666667,228.0533563,308.333513,1.854637672,616215.8571,1587809.024,4216811,5,4313511,1078377.75,2092452.118,4216818,17,63083,31541.5,16302.34684,43069,20014,0,0,0,0,168,104,1.159148545,0.6954891270000001,0,935,147.7777778,322.8206847,104213.1944,0,0,0,0,1,0,0,0,0,166.25,187,131.6666667,0,0,0,0,0,0,5,935,3,395,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
44926,6,2/16/2018 1:48,4277183,5,3,935,383,935,0,187,418.1447118,383,0,127.6666667,221.1251531,308.1467405,1.8703899270000002,611026.1429,1574791.988,4181675,5,4277183,1069295.75,2075235.791,4181681,22,82166,41083,57712.64127,81892,274,0,0,0,0,168,104,1.168993705,0.701396223,0,935,146.4444444,321.6947742,103487.5278,0,0,0,0,1,0,0,0,0,164.75,187,127.6666667,0,0,0,0,0,0,5,935,3,383,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
57780,6,2/16/2018 1:45,13026,1,3,0,0,0,0,0,0,0,0,0,0,0,307.0781514,4342,2473.174478,6558,1674,0,0,0,0,0,8232,4116,3453.509519,6558,1674,0,0,0,0,32,108,76.76953785,230.3086135,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,237,225,0,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
34508,6,2/16/2018 1:48,4247399,5,3,935,350,935,0,187,418.1447118,350,0,116.6666667,202.0725942,302.5380945,1.883505647,606771.2857,1555451.462,4133797,7,4247399,1061849.75,2048204.332,4133806,48,75804,37902,34643.98964,62399,13405,0,0,0,0,168,104,1.177191029,0.7063146170000001,0,935,142.7777778,318.8368618,101656.9444,0,0,0,0,1,0,0,0,0,160.625,187,116.6666667,0,0,0,0,0,0,5,935,3,350,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
58340,6,2/16/2018 1:45,5181826,5,3,935,345,935,0,187,418.1447118,345,0,115,199.1858429,247.0171712,1.5438573199999999,740260.8571,1929535.872,5115901,5,5181826,1295456.5,2547016.085,5115907,23,29247,14623.5,18477.4073,27689,1558,0,0,0,0,168,104,0.964910825,0.5789464950000001,0,935,142.2222222,318.434757,101400.6944,0,0,0,0,1,0,0,0,0,160,187,115,0,0,0,0,0,0,5,935,3,345,237,211,1,32,0,0,0,0,5115901,0,5115901,5115901,Benign,53:48.2,87.236.232.200
60360,6,2/16/2018 1:45,5427417,5,3,935,365,935,0,187,418.1447118,365,0,121.6666667,210.7328483,239.524621,1.473997668,775345.2857,2003842.154,5318740,5,5427417,1356854.25,2641740.146,5318745,22,107409,53704.5,75215.65542,106890,519,0,0,0,0,168,104,0.9212485420000001,0.5527491250000001,0,935,144.4444444,320.0922176,102459.0278,0,0,0,0,1,0,0,0,0,162.5,187,121.6666667,0,0,0,0,0,0,5,935,3,365,237,211,1,32,0,0,0,0,5318740,0,5318740,5318740,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,909,2,0,0,0,0,0,0,0,0,0,0,0,0,2200.220022,909,0,909,909,909,909,0,909,909,0,0,0,0,0,0,0,0,0,64,0,2200.220022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
21,6,2/16/2018 10:53,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
35016,6,2/16/2018 1:48,5094157,5,4,935,388,935,0,187,418.1447118,388,0,97,194,259.7093101,1.766730001,636769.625,1410848.2,4016018,3,5094157,1273539.25,2510546.417,5039268,24,1065028,355009.3333,579045.0421,1023244,1144,0,0,0,0,168,144,0.9815166670000001,0.785213334,0,935,132.3,307.2704382,94415.12222,0,0,0,0,1,0,0,0,0,147,187,97,0,0,0,0,0,0,5,935,4,388,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
41876,6,2/16/2018 1:46,4202766,5,3,935,391,935,0,187,418.1447118,391,0,130.3333333,225.7439553,315.5065021,1.903508309,600395.1429,1523486.64,4053071,6,4202766,1050691.5,2002807.653,4053077,25,148632,74316,104681.5021,148337,295,0,0,0,0,168,104,1.189692693,0.7138156160000001,0,935,147.3333333,322.4403046,103967.75,0,0,0,0,1,0,0,0,0,165.75,187,130.3333333,0,0,0,0,0,0,5,935,3,391,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,1421,2,0,0,0,0,0,0,0,0,0,0,0,0,1407.459536,1421,0,1421,1421,1421,1421,0,1421,1421,0,0,0,0,0,0,0,0,0,64,0,1407.459536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
49620,6,2/16/2018 1:45,5252505,5,3,935,291,935,0,187,418.1447118,291,0,97,168.0089283,233.4124384,1.5230827960000002,750357.8571,1962997.713,5201908,8,5252505,1313126.25,2592576.789,5201916,25,11922,5961,2746.402738,7903,4019,0,0,0,0,168,104,0.951926747,0.5711560480000001,0,935,136.2222222,314.6223044,98987.19444,0,0,0,0,1,0,0,0,0,153.25,187,97,0,0,0,0,0,0,5,935,3,291,219,211,1,32,0,0,0,0,5201908,0,5201908,5201908,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,216,2,0,0,0,0,0,0,0,0,0,0,0,0,9259.259259,216,0,216,216,216,216,0,216,216,0,0,0,0,0,0,0,0,0,64,0,9259.259259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
60536,6,2/16/2018 1:47,4225208,5,3,935,345,935,0,187,418.1447118,345,0,115,199.1858429,302.9436657,1.893397911,603601.1429,1577239.214,4180271,7,4225208,1056302,2082739.072,4180278,63,2796,1398,1504.72323,2462,334,0,0,0,0,168,104,1.183373694,0.7100242170000001,0,935,142.2222222,318.434757,101400.6944,0,0,0,0,1,0,0,0,0,160,187,115,0,0,0,0,0,0,5,935,3,345,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
41054,6,2/16/2018 1:45,5413258,4,5,935,308,935,0,233.75,467.5,308,0,61.6,137.7417874,229.6214221,1.662584713,676657.25,1892283.341,5359737,7,5411261,1803753.667,3079586.097,5359744,18681,53521,13380.25,14110.24324,33140,1703,0,0,0,0,136,168,0.738926539,0.923658174,0,935,124.3,300.8477097,90509.34444,0,0,0,0,1,0,0,0,1,138.1111111,233.75,61.6,0,0,0,0,0,0,4,935,5,308,219,225,1,32,0,0,0,0,5359737,0,5359737,5359737,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,762,2,0,0,0,0,0,0,0,0,0,0,0,0,2624.671916,762,0,762,762,762,762,0,762,762,0,0,0,0,0,0,0,0,0,64,0,2624.671916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
51676,6,2/16/2018 1:48,4202179,5,3,935,366,935,0,187,418.1447118,366,0,122,211.3101985,309.6012807,1.903774209,600311.2857,1553761.658,4123689,5,4202179,1050544.75,2048881.649,4123697,20,52836,26418,28360.63878,46472,6364,0,0,0,0,168,104,1.18985888,0.713915328,0,935,144.5555556,320.1785092,102514.2778,0,0,0,0,1,0,0,0,0,162.625,187,122,0,0,0,0,0,0,5,935,3,366,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:45,34137,2,0,0,0,0,0,0,0,0,0,0,0,0,58.58745643,34137,0,34137,34137,34137,34137,0,34137,34137,0,0,0,0,0,0,0,0,0,64,0,58.58745643,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,24516,2,0,0,0,0,0,0,0,0,0,0,0,0,81.57937673,24516,0,24516,24516,24516,24516,0,24516,24516,0,0,0,0,0,0,0,0,0,64,0,81.57937673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,841,2,0,0,0,0,0,0,0,0,0,0,0,0,2378.121284,841,0,841,841,841,841,0,841,841,0,0,0,0,0,0,0,0,0,64,0,2378.121284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,52505,3,0,0,0,0,0,0,0,0,0,0,0,0,57.13741548,26252.5,24913.49322,43869,8636,52505,26252.5,24913.49322,43869,8636,0,0,0,0,0,0,0,0,0,96,0,57.13741548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
21,6,2/16/2018 10:35,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
80,6,2/16/2018 1:45,20951,3,4,335,935,335,0,111.6666667,193.4123402,935,0,233.75,467.5,60617.63162,334.1129302,3491.833333,8108.139378,20035,4,20289,10144.5,13987.27924,20035,254,20946,6982,11527.39619,20288,23,0,0,0,0,104,136,143.1912558,190.9216744,0,935,158.75,334.8427136,112119.6429,0,0,0,1,0,0,0,0,1,181.4285714,111.6666667,233.75,0,0,0,0,0,0,3,335,4,935,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
46738,6,2/16/2018 1:46,4308104,5,3,935,329,935,0,187,418.1447118,329,0,109.6666667,189.9482386,293.4005307,1.856965384,615443.4286,1587959.294,4216413,9,4308104,1077026,2093123.573,4216422,35,68459,34229.5,7986.771094,39877,28582,0,0,0,0,168,104,1.160603365,0.696362019,0,935,140.4444444,317.2034486,100618.0278,0,0,0,0,1,0,0,0,0,158,187,109.6666667,0,0,0,0,0,0,5,935,3,329,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,27205,2,0,0,0,0,0,0,0,0,0,0,0,0,73.51589781,27205,0,27205,27205,27205,27205,0,27205,27205,0,0,0,0,0,0,0,0,0,64,0,73.51589781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
43950,6,2/16/2018 1:45,5410804,5,3,935,284,935,0,187,418.1447118,284,0,94.66666667,163.9674764,225.2899939,1.47852334,772972,2016612.365,5346075,9,5410804,1352701,2662314.682,5346084,22,21137,10568.5,10687.919,18126,3011,0,0,0,0,168,104,0.924077087,0.5544462520000001,0,935,135.4444444,314.2002193,98721.77778,0,0,0,0,1,0,0,0,0,152.375,187,94.66666667,0,0,0,0,0,0,5,935,3,284,219,211,1,32,0,0,0,0,5346075,0,5346075,5346075,Benign,53:48.2,87.236.232.200
45246,6,2/16/2018 1:47,4467529,5,4,935,361,935,0,187,418.1447118,361,0,90.25,180.5,290.0932484,2.014536447,558441.125,1521261.859,4322689,5,4467529,1116882.25,2137358.072,4322694,12752,132341,44113.66667,38164.48949,69862,267,0,0,0,0,168,136,1.119186915,0.895349532,0,935,129.6,304.8832928,92953.82222,0,0,0,0,1,0,0,0,0,144,187,90.25,0,0,0,0,0,0,5,935,4,361,219,225,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:45,1781,2,0,0,0,0,0,0,0,0,0,0,0,0,1122.964627,1781,0,1781,1781,1781,1781,0,1781,1781,0,0,0,0,0,0,0,0,0,64,0,1122.964627,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
37914,6,2/16/2018 1:47,4307972,5,3,935,382,935,0,187,418.1447118,382,0,127.3333333,220.5478028,305.7122934,1.857022283,615424.5714,1594719.377,4231767,6,4307972,1076993,2103264.825,4231774,26,40556,20278,8274.563553,26129,14427,0,0,0,0,168,104,1.160638927,0.696383356,0,935,146.3333333,321.6030162,103428.5,0,0,0,0,1,0,0,0,0,164.625,187,127.3333333,0,0,0,0,0,0,5,935,3,382,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,13962,2,0,0,0,0,0,0,0,0,0,0,0,0,143.2459533,13962,0,13962,13962,13962,13962,0,13962,13962,0,0,0,0,0,0,0,0,0,64,0,143.2459533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
38080,6,2/16/2018 1:48,4141620,5,3,935,345,935,0,187,418.1447118,345,0,115,199.1858429,309.0578083,1.931611302,591660,1513826.272,4024312,7,4141620,1035405,1992801.2,4024319,32,60134,30067,17076.62877,42142,17992,0,0,0,0,168,104,1.207257064,0.7243542380000001,0,935,142.2222222,318.434757,101400.6944,0,0,0,0,1,0,0,0,0,160,187,115,0,0,0,0,0,0,5,935,3,345,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,1491,2,0,0,0,0,0,0,0,0,0,0,0,0,1341.381623,1491,0,1491,1491,1491,1491,0,1491,1491,0,0,0,0,0,0,0,0,0,64,0,1341.381623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,1142,2,0,0,0,0,0,0,0,0,0,0,0,0,1751.313485,1142,0,1142,1142,1142,1142,0,1142,1142,0,0,0,0,0,0,0,0,0,64,0,1751.313485,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
59892,6,2/16/2018 1:46,4077718,5,3,935,350,935,0,187,418.1447118,350,0,116.6666667,202.0725942,315.1272354,1.961881621,582531.1429,1499710.479,3983137,5,4077718,1019429.5,1975966.941,3983145,22,60844,30422,42651.26683,60581,263,0,0,0,0,168,104,1.226176013,0.7357056080000001,0,935,142.7777778,318.8368618,101656.9444,0,0,0,0,1,0,0,0,0,160.625,187,116.6666667,0,0,0,0,0,0,5,935,3,350,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,55887,3,0,0,0,0,0,0,0,0,0,0,0,0,53.67974663,27943.5,20969.2516,42771,13116,55887,27943.5,20969.2516,42771,13116,0,0,0,0,0,0,0,0,0,96,0,53.67974663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,7199,2,0,0,0,0,0,0,0,0,0,0,0,0,277.8163634,7199,0,7199,7199,7199,7199,0,7199,7199,0,0,0,0,0,0,0,0,0,64,0,277.8163634,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
58258,6,2/16/2018 1:47,4281090,5,3,935,298,935,0,187,418.1447118,298,0,99.33333333,172.0503802,288.0107636,1.868682976,611584.2857,1572555.567,4177374,8,4281090,1070272.5,2071553.263,4177382,28,56112,28056,39281.19591,55832,280,0,0,0,0,168,104,1.1679268600000001,0.7007561160000001,0,935,137,315.0611052,99263.5,0,0,0,0,1,0,0,0,0,154.125,187,99.33333333,0,0,0,0,0,0,5,935,3,298,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,831,2,0,0,0,0,0,0,0,0,0,0,0,0,2406.738869,831,0,831,831,831,831,0,831,831,0,0,0,0,0,0,0,0,0,64,0,2406.738869,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:45,2350,2,0,0,0,0,0,0,0,0,0,0,0,0,851.0638298,2350,0,2350,2350,2350,2350,0,2350,2350,0,0,0,0,0,0,0,0,0,64,0,851.0638298,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,49038,2,0,0,0,0,0,0,0,0,0,0,0,0,40.78469758,49038,0,49038,49038,49038,49038,0,49038,49038,0,0,0,0,0,0,0,0,0,64,0,40.78469758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:45,2330,2,0,0,0,0,0,0,0,0,0,0,0,0,858.3690987,2330,0,2330,2330,2330,2330,0,2330,2330,0,0,0,0,0,0,0,0,0,64,0,858.3690987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
46156,6,2/16/2018 1:45,4452916,5,3,935,335,935,0,187,418.1447118,335,0,111.6666667,193.4123402,285.2063681,1.796575547,636130.8571,1639124.054,4352860,8,4452916,1113229,2159938.248,4352868,17,68069,34034.5,47696.47371,67761,308,0,0,0,0,168,104,1.122859717,0.67371583,0,935,141.1111111,317.6552551,100904.8611,0,0,0,0,1,0,0,0,0,158.75,187,111.6666667,0,0,0,0,0,0,5,935,3,335,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
21,6,2/16/2018 10:17,6,1,1,0,0,0,0,0,0,0,0,0,0,0,333333.3333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,166666.6667,166666.6667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
21,6,2/16/2018 10:37,5,1,1,0,0,0,0,0,0,0,0,0,0,0,400000,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,200000,200000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,4005,2,0,0,0,0,0,0,0,0,0,0,0,0,499.3757803,4005,0,4005,4005,4005,4005,0,4005,4005,0,0,0,0,0,0,0,0,0,64,0,499.3757803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
45008,6,2/16/2018 1:45,5547370,5,3,935,355,935,0,187,418.1447118,355,0,118.3333333,204.9593456,232.5426283,1.442124827,792481.4286,2060554.389,5465265,7,5547370,1386842.5,2719033.951,5465272,62,51073,25536.5,10492.75753,32956,18117,0,0,0,0,168,104,0.9013280170000001,0.54079681,0,935,143.3333333,319.2471613,101918.75,0,0,0,0,1,0,0,0,0,161.25,187,118.3333333,0,0,0,0,0,0,5,935,3,355,219,211,1,32,0,0,0,0,5465265,0,5465265,5465265,Benign,53:48.2,87.236.232.200
52482,6,2/16/2018 1:45,4955832,5,3,935,376,935,0,187,418.1447118,376,0,125.3333333,217.0837012,264.5368124,1.6142597250000001,707976,1819736.801,4834162,5,4955832,1238958,2397030.529,4834167,62,41184,20592,28724.09167,40903,281,0,0,0,0,168,104,1.008912328,0.6053473970000001,0,935,145.6666667,321.0591846,103079,0,0,0,0,1,0,0,0,0,163.875,187,125.3333333,0,0,0,0,0,0,5,935,3,376,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
47922,6,2/16/2018 1:46,4042750,5,3,935,292,935,0,187,418.1447118,292,0,97.33333333,168.5862786,303.5062767,1.97885103,577535.7143,1481305.346,3936547,4,4042750,1010687.5,1950758.668,3936554,26,64079,32039.5,14097.5879,42008,22071,0,0,0,0,168,104,1.236781894,0.742069136,0,935,136.3333333,314.6839685,99026,0,0,0,0,1,0,0,0,0,153.375,187,97.33333333,0,0,0,0,0,0,5,935,3,292,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,48669,3,0,0,0,0,0,0,0,0,0,0,0,0,61.64088023,24334.5,29058.55317,44882,3787,48669,24334.5,29058.55317,44882,3787,0,0,0,0,0,0,0,0,0,96,0,61.64088023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,20465,2,0,0,0,0,0,0,0,0,0,0,0,0,97.727828,20465,0,20465,20465,20465,20465,0,20465,20465,0,0,0,0,0,0,0,0,0,64,0,97.727828,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
